web-scraper-order,web-scraper-start-url,code,text_url,url,url-href,period,type,credits,year
"1739307319-198","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/gestionar","11705101","METODOLOGIA D'INVESTIGACIÓ EN TECNOLOGIA EDUCATIVA

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116765/guia_docent","Anual","Obligatòria","6.0","Primer curs"
"1739307319-199","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/gestionar","11705213","ORGANITZACIÓ I GESTIÓ DE L'ÚS DE LES TD A L'ENSENYAMENT

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116746/guia_docent","Anual","Optativa","3.0","Primer curs"
"1739307319-200","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/gestionar","11705209","PRODUCCIÓ I INTEGRACIÓ D'IMATGE, ÀUDIO I VÍDEO DIGITAL

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116767/guia_docent","Anual","Optativa","3.0","Primer curs"
"1739307319-201","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/gestionar","11705401","PRÀCTIQUES ACADÈMIQUES EXTERNES

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116929/guia_docent","Anual","Prac Externes","6.0","Primer curs"
"1739307319-202","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/gestionar","11705208","SOCIETAT EN XARXA I CIUTADANIA DIGITAL

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116766/guia_docent","Anual","Optativa","3.0","Primer curs"
"1739307319-203","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/gestionar","11705301","TREBALL DE FI DE MÀSTER

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116810/guia_docent","Anual","TFM","15.0","Primer curs"
"1739307319-204","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/gestionar","11705207","ÈTICA DIGITAL APLICADA

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116724/guia_docent","Anual","Optativa","3.0","Primer curs"
"1739307319-205","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/gestionar","11705216","COMUNICACIÓ, INTERACCIÓ I COL·LABORACIÓ

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116768/guia_docent","Anual","C Fomació","3.0","Complements de formació"
"1739307319-206","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/gestionar","11705217","DISSENY DE PROJECTES CURRICULARS AMB L'ÚS DE LES TD

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116747/guia_docent","Anual","C Fomació","3.0","Complements de formació"
"1739307319-207","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/gestionar","11705215","TECNOLOGIES DIGITALS EN LA FORMACIÓ

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116928/guia_docent","Anual","C Fomació","3.0","Complements de formació"
"1739307328-208","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/gestionar","15655201","APORTACIONS METODOLÒGIQUES DEL PENSAMENT JURÍDIC

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/114517/guia_docent","Anual","Optativa","6.0","Primer curs"
"1739307328-209","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/gestionar","15655106","CONTRACTACIÓ IMMOBILIÀRIA

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/116651/guia_docent","Anual","Obligatòria","5.0","Primer curs"
"1739307328-210","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/gestionar","15655104","CONTRACTACIÓ LABORAL NACIONAL I INTERNACIONAL

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/113243/guia_docent","Anual","Obligatòria","3.0","Primer curs"
"1739307328-211","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/gestionar","15655107","CONTRACTACIÓ MERCANTIL

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/113035/guia_docent","Anual","Obligatòria","3.0","Primer curs"
"1739307328-212","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/gestionar","15655103","DRET CONCURSAL

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/113034/guia_docent","Anual","Obligatòria","4.0","Primer curs"
"1739307328-213","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/gestionar","15655101","DRET DE SOCIETATS

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/114938/guia_docent","Anual","Obligatòria","4.0","Primer curs"
"1739307328-214","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/gestionar","15655102","FISCALITAT DE L'EMPRESA

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/114939/guia_docent","Anual","Obligatòria","5.0","Primer curs"
"1739307328-215","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/gestionar","15655108","FISCALITAT DE LA CONTRACTACIÓ

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/114941/guia_docent","Anual","Obligatòria","4.0","Primer curs"
"1739307328-216","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/gestionar","15655110","LA PROVA EN LA LITIGACIÓ EMPRESARIAL I DELS NEGOCIS

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/113241/guia_docent","Anual","Obligatòria","3.0","Primer curs"
"1739307328-217","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/gestionar","15655111","LITIGACIÓ EN ELS NEGOCIS INTERNACIONALS

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/114985/guia_docent","Anual","Obligatòria","3.0","Primer curs"
"1739307328-218","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/gestionar","15655105","NOVES PERSPECTIVES DEL DRET CONTRACTUAL

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/114940/guia_docent","Anual","Obligatòria","5.0","Primer curs"
"1739307328-219","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/gestionar","15655501","PRÀCTIQUES ACADÈMIQUES EXTERNES

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/113244/guia_docent","Anual","Optativa","6.0","Primer curs"
"1739307328-220","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/gestionar","15655109","RESOLUCIÓ JUDICIAL DE CONFLICTES I ARBITRATGE

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/114984/guia_docent","Anual","Obligatòria","3.0","Primer curs"
"1739307328-221","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/gestionar","15655301","TREBALL DE FI DE MÀSTER

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/113242/guia_docent","Anual","TFM","12.0","Primer curs"
"1739307328-222","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/gestionar","15655202","INTRODUCCIÓ AL DRET I AL SISTEMA JURÍDIC ESPANYOL

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3442/assignatures/115763/guia_docent","Anual","C Fomació","6.0","Complements de formació"
"1739307336-223","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/gestionar","15705104","PRÀCTICA CIVIL

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/115773/guia_docent","Primer quadrimestre","Obligatòria","6.0","Primer curs"
"1739307336-224","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/gestionar","15705110","PRÀCTICA CONSTITUCIONAL, EUROPEA I INTERNACIONAL

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/113253/guia_docent","Primer quadrimestre","Obligatòria","3.0","Primer curs"
"1739307336-225","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/gestionar","15705112","PRÀCTICA PROCESSAL CIVIL

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/113042/guia_docent","Primer quadrimestre","Obligatòria","3.0","Primer curs"
"1739307336-226","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/gestionar","15705111","PRÀCTICA PROCESSAL GENERAL

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/114145/guia_docent","Primer quadrimestre","Obligatòria","4.0","Primer curs"
"1739307336-227","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/gestionar","15705101","NORMATIVA COL·LEGIAL, DEONTOLOGIA I TORN D'OFICI

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/115466/guia_docent","Segon quadrimestre","Obligatòria","5.0","Primer curs"
"1739307336-228","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/gestionar","15705106","PRÀCTICA LABORAL I DE L'ORDRE JURISDICCIONAL SOCIAL

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/115814/guia_docent","Segon quadrimestre","Obligatòria","8.0","Primer curs"
"1739307336-229","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/gestionar","15705102","PRÀCTICA PROFESSIONAL I TÈCNIQUES DE COMUNICACIÓ I PROBATÒRIES

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/114561/guia_docent","Segon quadrimestre","Obligatòria","3.0","Primer curs"
"1739307336-230","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/gestionar","15705108","PRÀCTICA TRIBUTÀRIA I MERCANTIL PER A L'EXERCICI DE L'ADVOCACIA I LA PROCURA

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/114563/guia_docent","Segon quadrimestre","Obligatòria","5.0","Primer curs"
"1739307336-231","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/gestionar","15705401","PRÀCTIQUES JURÍDIQUES

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/114564/guia_docent","Segon quadrimestre","Prac Externes","6.0","Primer curs"
"1739307336-232","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/gestionar","15705107","PRÀCTICA ADMINISTRATIVA I CONTENCIOSA-ADMINISTRATIVA

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/114562/guia_docent","Anual","Obligatòria","8.0","Primer curs"
"1739307336-233","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/gestionar","15705103","PRÀCTICA PENAL

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/114991/guia_docent","Anual","Obligatòria","4.0","Primer curs"
"1739307336-234","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/gestionar","15705113","PRÀCTICA PROCESSAL PENAL

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/113043/guia_docent","Anual","Obligatòria","5.0","Primer curs"
"1739307336-235","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/gestionar","15705402","ESTADA DE PRÀCTIQUES EXTERNES I

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/117122/guia_docent","Primer quadrimestre","Prac Externes","12.0","Segon curs"
"1739307336-236","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/gestionar","15705403","ESTADA DE PRÀCTIQUES EXTERNES II

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/117121/guia_docent","Primer quadrimestre","Prac Externes","12.0","Segon curs"
"1739307336-237","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/gestionar","15705301","TREBALL FI DE MÀSTER

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/117123/guia_docent","Primer quadrimestre","TFM","6.0","Segon curs"
"1739307345-238","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/gestionar","16964002","DRET ROMÀ","DRET ROMÀ","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/116934/guia_docent_docnet","Primer quadrimestre","F Bàsica","6.0","Primer curs"
"1739307345-239","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/gestionar","16964108","FONAMENTS DE MÀRQUETING

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/116912/guia_docent","Primer quadrimestre","Obligatòria","6.0","Primer curs"
"1739307345-240","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/gestionar","16964004","HABILITATS DEL JURISTA","HABILITATS DEL JURISTA","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/116886/guia_docent_docnet","Primer quadrimestre","F Bàsica","6.0","Primer curs"
"1739307345-241","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/gestionar","16964007","HISTÒRIA DEL DRET","HISTÒRIA DEL DRET","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/116887/guia_docent_docnet","Primer quadrimestre","F Bàsica","6.0","Primer curs"
"1739307345-242","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/gestionar","16964005","INTRODUCCIÓ A LA COMPTABILITAT

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/116740/guia_docent","Primer quadrimestre","F Bàsica","6.0","Primer curs"
"1739307345-243","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/gestionar","16964006","MATEMÀTIQUES I

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/116881/guia_docent","Primer quadrimestre","F Bàsica","6.0","Primer curs"
"1739307345-244","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/gestionar","16964011","TEORIA DEL DRET","TEORIA DEL DRET","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/116936/guia_docent_docnet","Primer quadrimestre","F Bàsica","6.0","Primer curs"
"1739307345-245","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/gestionar","16964008","CIÈNCIA POLÍTICA","CIÈNCIA POLÍTICA","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/116888/guia_docent_docnet","Segon quadrimestre","F Bàsica","6.0","Primer curs"
"1739307345-246","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/gestionar","16964009","COMPTABILITAT FINANCERA

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/116905/guia_docent","Segon quadrimestre","F Bàsica","6.0","Primer curs"
"1739307345-247","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/gestionar","16964001","CONSTITUCIÓ I SISTEMA DE FONTS","CONSTITUCIÓ I SISTEMA DE FONTS","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/116739/guia_docent_docnet","Segon quadrimestre","F Bàsica","6.0","Primer curs"
"1739307345-248","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/gestionar","16964101","DRET INTERNACIONAL PÚBLIC","DRET INTERNACIONAL PÚBLIC","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/116935/guia_docent_docnet","Segon quadrimestre","Obligatòria","8.0","Primer curs"
"1739307345-249","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/gestionar","16964012","MATEMÀTIQUES II

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/116906/guia_docent","Segon quadrimestre","F Bàsica","6.0","Primer curs"
"1739307345-250","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/gestionar","16964013","ORGANITZACIÓ D'EMPRESES

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/116741/guia_docent","Segon quadrimestre","F Bàsica","6.0","Primer curs"
"1739307354-251","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/gestionar","15254002","ANTROPOLOGIA SOCIAL I CULTURAL

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/116759/guia_docent","Primer quadrimestre","F Bàsica","6.0","Primer curs"
"1739307354-252","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/gestionar","15254101","FONAMENTS DEL TREBALL SOCIAL

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/116744/guia_docent","Primer quadrimestre","Obligatòria","6.0","Primer curs"
"1739307354-253","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/gestionar","15254008","HABILITATS DEL TREBALLADOR/A SOCIAL

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/116777/guia_docent","Primer quadrimestre","F Bàsica","6.0","Primer curs"
"1739307354-254","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/gestionar","15254004","PSICOLOGIA SOCIAL

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/116776/guia_docent","Primer quadrimestre","F Bàsica","6.0","Primer curs"
"1739307354-255","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/gestionar","15254006","SOCIOLOGIA

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/116890/guia_docent","Primer quadrimestre","F Bàsica","6.0","Primer curs"
"1739307354-256","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/gestionar","15254001","COMUNICACIÓ I SOCIETAT DE LA INFORMACIÓ

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/116953/guia_docent","Segon quadrimestre","F Bàsica","6.0","Primer curs"
"1739307354-257","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/gestionar","15254103","HABILITATS SOCIALS I COMUNICACIÓ INTERPERSONAL

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/116954/guia_docent","Segon quadrimestre","Obligatòria","6.0","Primer curs"
"1739307354-258","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/gestionar","15254003","MARGINACIÓ I EXCLUSIÓ SOCIAL

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/116872/guia_docent","Segon quadrimestre","F Bàsica","6.0","Primer curs"
"1739307354-259","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/gestionar","15254005","PEDAGOGIA SOCIAL

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/116760/guia_docent","Segon quadrimestre","F Bàsica","6.0","Primer curs"
"1739307354-260","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/gestionar","15254104","POLÍTICA SOCIAL

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/116873/guia_docent","Segon quadrimestre","Obligatòria","6.0","Primer curs"
"1739307354-261","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/gestionar","15254217","INTERVENCIÓ SOCIAL EN L'ÀMBIT DE LES ADDICCIONS

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/117262/guia_docent","Primer quadrimestre","Optativa","6.0","Optatives"
"1739307354-262","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/gestionar","15254224","TREBALL SOCIAL EN L'ÀMBIT EDUCATIU

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/117264/guia_docent","Primer quadrimestre","Optativa","6.0","Optatives"
"1739307354-263","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/gestionar","15254206","TREBALL SOCIAL GERONTOLÒGIC

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/117263/guia_docent","Primer quadrimestre","Optativa","6.0","Optatives"
