web-scraper-order,web-scraper-start-url,professors
"1740086332-131","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204301&any_academic=2024_25&idioma=cat&modalitat=p","DE SOLA-MORALES SERRA, PAU"
"1740086332-132","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204301&any_academic=2024_25&idioma=cat&modalitat=p","CESTERO GEA, JORDI"
"1740086332-133","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204301&any_academic=2024_25&idioma=cat&modalitat=p","MARTI ROVIRA, ORLAND"
"1740086332-134","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204301&any_academic=2024_25&idioma=cat&modalitat=p","DE RIVERA MARINEL·LO, INÉS"
"1740086332-135","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204301&any_academic=2024_25&idioma=cat&modalitat=p","SOCÍAS JULBE, PERE"
"1740086332-136","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204301&any_academic=2024_25&idioma=cat&modalitat=p","CASANOVA PALLEJÀ, FRANCESC XAVIER"
"1740086332-137","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204301&any_academic=2024_25&idioma=cat&modalitat=p","SAMPER SOSA, ALBERT"
"1740086332-138","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204301&any_academic=2024_25&idioma=cat&modalitat=p","GARCÍA HERNANDEZ, PEDRO"
"1740086332-139","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204301&any_academic=2024_25&idioma=cat&modalitat=p","HUMBERT FARRARONS, GEMMA"
"1740086332-140","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204301&any_academic=2024_25&idioma=cat&modalitat=p","RODENAS GARCÍA, JUAN FERNANDO"
"1740086332-141","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204301&any_academic=2024_25&idioma=cat&modalitat=p","COSTA JOVER, AGUSTI"
"1740086332-142","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204301&any_academic=2024_25&idioma=cat&modalitat=p","COLL PLA, SERGIO"
"1740086332-143","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204301&any_academic=2024_25&idioma=cat&modalitat=p","BANÚS TELLA, ANTONIO"
"1740086332-144","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204301&any_academic=2024_25&idioma=cat&modalitat=p","ZAGUIRRE FERNÁNDEZ, JUAN MANUEL"
"1740086332-145","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204301&any_academic=2024_25&idioma=cat&modalitat=p","QUERAL LLABERIA, JORDI"
"1740086332-146","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204301&any_academic=2024_25&idioma=cat&modalitat=p","TIÑENA RAMOS, ARNAU"
"1740086332-147","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204301&any_academic=2024_25&idioma=cat&modalitat=p","MALLAFRÈ BALSELLS, CÈLIA"
"1740086332-148","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204301&any_academic=2024_25&idioma=cat&modalitat=p","GRAU VALLDOSERA, FERRAN"
"1740086332-149","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204301&any_academic=2024_25&idioma=cat&modalitat=p","GENÍS VIÑALS, MARIONA"
"1740086332-150","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204301&any_academic=2024_25&idioma=cat&modalitat=p","VALERO MACIP, JÚLIA"
"1740086332-151","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204301&any_academic=2024_25&idioma=cat&modalitat=p","MORENO GARCÍA, DAVID"
"1740086334-152","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204501&any_academic=2024_25&idioma=cat&modalitat=p","COSTA JOVER, AGUSTI"
"1740086334-153","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204501&any_academic=2024_25&idioma=cat&modalitat=p","COLL PLA, SERGIO"
"1740086337-154","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204213&any_academic=2024_25&idioma=cat&modalitat=p","RODENAS GARCÍA, JUAN FERNANDO"
"1740086339-155","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204210&any_academic=2024_25&idioma=cat&modalitat=p","COSTA JOVER, AGUSTI"
"1740086339-156","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204210&any_academic=2024_25&idioma=cat&modalitat=p","COLL PLA, SERGIO"
"1740086341-157","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204211&any_academic=2024_25&idioma=cat&modalitat=p","MANZANO SALÓ, MARC"
"1740086343-158","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204217&any_academic=2024_25&idioma=cat&modalitat=p","SANTACANA PORTELLA, FRANCISCO"
"1740086343-159","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204217&any_academic=2024_25&idioma=cat&modalitat=p","VIRGILI MARTÍNEZ, MIQUEL"
"1740086346-160","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204218&any_academic=2024_25&idioma=cat&modalitat=p","SALA MATEUS, MIGUEL ANGEL"
"1740086346-161","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204218&any_academic=2024_25&idioma=cat&modalitat=p","CESTERO GEA, JORDI"
"1740086346-162","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204218&any_academic=2024_25&idioma=cat&modalitat=p","MARTIN SAIZ, RODRIGO"
"1740086346-163","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204218&any_academic=2024_25&idioma=cat&modalitat=p","MARIN SELLARES, LAIA"
"1740086346-164","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204218&any_academic=2024_25&idioma=cat&modalitat=p","HUMBERT FARRARONS, GEMMA"
"1740086348-165","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204203&any_academic=2024_25&idioma=cat&modalitat=p","COLL PLA, SERGIO"
"1740086350-166","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204219&any_academic=2024_25&idioma=cat&modalitat=p","PASTOR GOSÁLBEZ, MARÍA INMACULADA"
"1740086350-167","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204219&any_academic=2024_25&idioma=cat&modalitat=p","MÁRQUEZ AÑEZ, DALIA FRANCHESKA"
"1740086352-168","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204212&any_academic=2024_25&idioma=cat&modalitat=p","FERRE BOLTA, ANNA"
"1740086355-169","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204214&any_academic=2024_25&idioma=cat&modalitat=p","RODENAS GARCÍA, JUAN FERNANDO"
"1740086357-170","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204502&any_academic=2024_25&idioma=cat&modalitat=p","DE SOLA-MORALES SERRA, PAU"
"1740086359-171","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204503&any_academic=2024_25&idioma=cat&modalitat=p","DE SOLA-MORALES SERRA, PAU"
"1740086359-172","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204503&any_academic=2024_25&idioma=cat&modalitat=p","COSTA JOVER, AGUSTI"
"1740086359-173","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204503&any_academic=2024_25&idioma=cat&modalitat=p","COLL PLA, SERGIO"
"1740086361-174","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204206&any_academic=2024_25&idioma=cat&modalitat=p","TOLDRA DOMINGO, JOSE MARIA"
"1740086361-175","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204206&any_academic=2024_25&idioma=cat&modalitat=p","BEA CASTAÑO, DAVID"
"1740086361-176","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204206&any_academic=2024_25&idioma=cat&modalitat=p","FERNÁNDEZ PINO, IVÁN"
"1740086361-177","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204206&any_academic=2024_25&idioma=cat&modalitat=p","PAGÈS ARJONA, IGNASI"
"1740086364-178","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204215&any_academic=2024_25&idioma=cat&modalitat=p","CIVIT MARTÍNEZ, ALFONS"
"1740086364-179","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204215&any_academic=2024_25&idioma=cat&modalitat=p","BARBERÀ ESCOÍ, CARLOS"
"1740086366-180","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204220&any_academic=2024_25&idioma=cat&modalitat=p","PIGRAU SOLÉ, ANTONIO"
"1740086366-181","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204220&any_academic=2024_25&idioma=cat&modalitat=p","JARIA MANZANO, JORDI"
"1740086366-182","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204220&any_academic=2024_25&idioma=cat&modalitat=p","NASARRE AZNAR, SERGIO"
"1740086366-183","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204220&any_academic=2024_25&idioma=cat&modalitat=p","SETÓ PAMIES, MARIA DOLORES"
"1740086366-184","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204220&any_academic=2024_25&idioma=cat&modalitat=p","BORRÀS PENTINAT, SUSANA"
"1740086366-185","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204220&any_academic=2024_25&idioma=cat&modalitat=p","MASONS BOSCH, JAIME"
"1740086366-186","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204220&any_academic=2024_25&idioma=cat&modalitat=p","PONCE ALIFONSO, FRANCISCO JAVIER"
"1740086366-187","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204220&any_academic=2024_25&idioma=cat&modalitat=p","SIGRO RODRÍGUEZ, FRANCISCO JAVIER"
"1740086366-188","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204220&any_academic=2024_25&idioma=cat&modalitat=p","MOGAS AMORÓS, JOAN"
"1740086366-189","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204220&any_academic=2024_25&idioma=cat&modalitat=p","CAPILLA LUQUE, JAVIER"
"1740086366-190","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204220&any_academic=2024_25&idioma=cat&modalitat=p","COCCIOLO , ENDRIUS ELISEO"
"1740086366-191","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204220&any_academic=2024_25&idioma=cat&modalitat=p","PRADES TENA, JORDI"
"1740086366-192","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204220&any_academic=2024_25&idioma=cat&modalitat=p","CASAL FITÉ, GEMMA"
"1740086368-193","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204205&any_academic=2024_25&idioma=cat&modalitat=p","COSTA JOVER, AGUSTI"
"1740086368-194","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204205&any_academic=2024_25&idioma=cat&modalitat=p","COLL PLA, SERGIO"
"1740086371-195","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204207&any_academic=2024_25&idioma=cat&modalitat=p","SALADIE GIL, SERGI"
"1740086373-196","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695101s&any_academic=2024_25&idioma=cat&modalitat=s","EL AROUDI CHAOUI, ABDELALI"
"1740086373-197","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695101s&any_academic=2024_25&idioma=cat&modalitat=s","CID PASTOR, ANGEL"
"1740086375-198","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695102s&any_academic=2024_25&idioma=cat&modalitat=s","YEPES SANTAMARIA, JOSÉ ANTONIO"
"1740086375-199","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695102s&any_academic=2024_25&idioma=cat&modalitat=s","PALOMINO HERRERO, AXEL"
"1740086375-200","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695102s&any_academic=2024_25&idioma=cat&modalitat=s","GARRIGA ALCANTARA, SERGI"
"1740086377-201","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695103s&any_academic=2024_25&idioma=cat&modalitat=s","CANTÓ NAVARRO, ENRIQUE FERNANDO"
"1740086380-202","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695104s&any_academic=2024_25&idioma=cat&modalitat=s","GIL DOLCET, ERNEST"
"1740086380-203","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695104s&any_academic=2024_25&idioma=cat&modalitat=s","LÁZARO GUILLÉN, ANTONIO RAMON"
"1740086380-204","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695104s&any_academic=2024_25&idioma=cat&modalitat=s","GIRBAU SALA, DAVID"
"1740086382-205","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695105s&any_academic=2024_25&idioma=cat&modalitat=s","OLALLA MARTÍNEZ, CARLOS"
"1740086384-206","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695106s&any_academic=2024_25&idioma=cat&modalitat=s","OLALLA MARTÍNEZ, CARLOS"
"1740086387-207","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695107s&any_academic=2024_25&idioma=cat&modalitat=s","ESCAMILLA MATA, ANTONIO"
"1740086389-208","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695108s&any_academic=2024_25&idioma=cat&modalitat=s","VIDAL IDIARTE, ENRIC"
"1740086389-209","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695108s&any_academic=2024_25&idioma=cat&modalitat=s","OLALLA MARTÍNEZ, CARLOS"
"1740086391-210","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695109s&any_academic=2024_25&idioma=cat&modalitat=s","BARRADO RODRIGO, JOSÉ ANTONIO"
"1740086391-211","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695109s&any_academic=2024_25&idioma=cat&modalitat=s","ZAMBRANO PRADA, DAVID ALEJANDRO"
"1740086394-212","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695110s&any_academic=2024_25&idioma=cat&modalitat=s","CORREIG BLANCHAR, FRANCESC XAVIER"
"1740086396-213","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695111s&any_academic=2024_25&idioma=cat&modalitat=s","VALDERRAMA BLAVI, HUGO"
"1740086396-214","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695111s&any_academic=2024_25&idioma=cat&modalitat=s","VIDAL IDIARTE, ENRIC"
"1740086396-215","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695111s&any_academic=2024_25&idioma=cat&modalitat=s","GARCÍA ELVIRA, DAVID"
"1740086398-216","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695112s&any_academic=2024_25&idioma=cat&modalitat=s","CANTÓ NAVARRO, ENRIQUE FERNANDO"
"1740086398-217","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695112s&any_academic=2024_25&idioma=cat&modalitat=s","GIL DOLCET, ERNEST"
"1740086398-218","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695112s&any_academic=2024_25&idioma=cat&modalitat=s","GALIA TEJERINA, JOSÉ MARIA"
"1740086401-219","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695401s&any_academic=2024_25&idioma=cat&modalitat=s","BREZMES LLECHA, JESÚS JORGE"
"1740086403-220","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695301s&any_academic=2024_25&idioma=cat&modalitat=s","VIDAL IDIARTE, ENRIC"
"1740086405-221","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17244009s&any_academic=2024_25&idioma=cat&modalitat=s","VILANOVA SALAS, JAVIER"
"1740086405-222","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17244009s&any_academic=2024_25&idioma=cat&modalitat=s","CALVENTE CALVO, FRANCISCO JAVIER"
