web-scraper-order,web-scraper-start-url,coordinators
"1740080630-2203","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1861&assignatura=18615205v&any_academic=2024_25&idioma=cat&modalitat=v","JIMÉNEZ HERRERA, MARÍA FRANCISCA"
"1740080632-2204","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1861&assignatura=18615104v&any_academic=2024_25&idioma=cat&modalitat=v","AGUARÓN GARCÍA, MARÍA JESÚS"
"1740080635-2205","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1861&assignatura=18615101v&any_academic=2024_25&idioma=cat&modalitat=v","BELZUNEGUI ERASO, ANGEL GABRIEL"
"1740080637-2206","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1861&assignatura=18615102v&any_academic=2024_25&idioma=cat&modalitat=v","CASADÓ MARÍN, LINA CRISTINA"
"1740080639-2207","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1861&assignatura=18615103v&any_academic=2024_25&idioma=cat&modalitat=v","JIMÉNEZ HERRERA, MARÍA FRANCISCA"
"1740080641-2208","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1861&assignatura=18615301v&any_academic=2024_25&idioma=cat&modalitat=v","MARTORELL POVEDA, MARIA ANTONIA"
"1740080644-2209","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264004&any_academic=2024_25&idioma=cat&modalitat=p","FIGUERAS SALVAT, MARÍA JOSEFAPUJOL BAJADOR, ISABEL"
"1740080646-2210","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264001&any_academic=2024_25&idioma=cat&modalitat=p","RAVENTOS TORNER, ROSA DOLORES"
"1740080648-2211","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264009&any_academic=2024_25&idioma=cat&modalitat=p","JIMÉNEZ HERRERA, MARÍA FRANCISCA"
"1740080651-2212","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264003&any_academic=2024_25&idioma=cat&modalitat=p","MAISONGRANDE , VINCENT"
"1740080653-2213","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264002&any_academic=2024_25&idioma=cat&modalitat=p","RAVENTOS TORNER, ROSA DOLORES"
"1740080656-2214","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264109&any_academic=2024_25&idioma=cat&modalitat=p","BAZO HERNÁNDEZ, LETICIA"
"1740080658-2215","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264007&any_academic=2024_25&idioma=cat&modalitat=p","RAVENTOS TORNER, ROSA DOLORES"
"1740080660-2216","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264005&any_academic=2024_25&idioma=cat&modalitat=p","ALMAGRO CARDENETE, MARIA YOLANDA"
"1740080663-2217","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264101&any_academic=2024_25&idioma=cat&modalitat=p","DE MINGO FERNÁNDEZ, EVA MARIA"
"1740080665-2218","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264111&any_academic=2024_25&idioma=cat&modalitat=p","BAZO HERNÁNDEZ, LETICIA"
"1740080667-2219","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264008&any_academic=2024_25&idioma=cat&modalitat=p","BAZO HERNÁNDEZ, LETICIA"
"1740080670-2220","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264102&any_academic=2024_25&idioma=cat&modalitat=p","BAZO HERNÁNDEZ, LETICIA"
"1740080672-2221","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264103&any_academic=2024_25&idioma=cat&modalitat=p","GÓMEZ DE QUERO CÓRDOBA, MARINA"
"1740080674-2222","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264006&any_academic=2024_25&idioma=cat&modalitat=p","BURJALES MARTI, MARIA DOLORS"
"1740080677-2223","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264010&any_academic=2024_25&idioma=cat&modalitat=p","CASADÓ MARÍN, LINA CRISTINA"
"1740080679-2224","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264108&any_academic=2024_25&idioma=cat&modalitat=p","RAVENTOS TORNER, ROSA DOLORES"
"1740080682-2225","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264110&any_academic=2024_25&idioma=cat&modalitat=p","GÓMEZ DE QUERO CÓRDOBA, MARINA"
"1740080684-2226","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264107&any_academic=2024_25&idioma=cat&modalitat=p","GIRALT BATISTA, MONTSERRAT"
"1740080686-2227","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264104&any_academic=2024_25&idioma=cat&modalitat=p","DE MINGO FERNÁNDEZ, EVA MARIA"
"1740080689-2228","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264112&any_academic=2024_25&idioma=cat&modalitat=p","GÓMEZ DE QUERO CÓRDOBA, MARINA"
"1740080691-2229","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264115&any_academic=2024_25&idioma=cat&modalitat=p","ESTEVE FERRAN, JESUSHERNANDEZ VILLEN, OLIVIA"
"1740080693-2230","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264105&any_academic=2024_25&idioma=cat&modalitat=p","PEÑA GARCÍA, MARTA"
"1740080696-2231","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264117&any_academic=2024_25&idioma=cat&modalitat=p","RAVENTOS TORNER, ROSA DOLORES"
"1740080698-2232","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264114&any_academic=2024_25&idioma=cat&modalitat=p","RAVENTOS TORNER, ROSA DOLORES"
"1740080700-2233","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264113&any_academic=2024_25&idioma=cat&modalitat=p","AGUARÓN GARCÍA, MARÍA JESÚSMALUMBRES TALAVERA, JENIFER"
"1740080703-2234","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264119&any_academic=2024_25&idioma=cat&modalitat=p","RAVENTOS TORNER, ROSA DOLORES"
"1740080705-2235","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264106&any_academic=2024_25&idioma=cat&modalitat=p","ORTEGA SANZ, LAURABURJALES MARTI, MARIA DOLORS"
"1740080708-2236","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264116&any_academic=2024_25&idioma=cat&modalitat=p","ROCA BIOSCA, MARIA ALBAMONTERDE ESTRADA, ALBERT"
"1740080710-2237","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264118&any_academic=2024_25&idioma=cat&modalitat=p","JIMÉNEZ LLAHI, MERITXELL"
"1740080713-2238","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264203&any_academic=2024_25&idioma=cat&modalitat=p","BAZO HERNÁNDEZ, LETICIA"
"1740080715-2239","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264202&any_academic=2024_25&idioma=cat&modalitat=p","AGUARÓN GARCÍA, MARÍA JESÚS"
"1740080717-2240","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264220&any_academic=2024_25&idioma=cat&modalitat=p","DUEÑAS RADA, JORGE MANUEL"
"1740080720-2241","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264208&any_academic=2024_25&idioma=cat&modalitat=p","ESMEL ESMEL, NEUS"
"1740080722-2242","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264212&any_academic=2024_25&idioma=cat&modalitat=p","CASADÓ MARÍN, LINA CRISTINA"
"1740080724-2243","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264205&any_academic=2024_25&idioma=cat&modalitat=p","BARCELÓ PRATS, JOSEP"
"1740080727-2244","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264206&any_academic=2024_25&idioma=cat&modalitat=p","BURJALES MARTI, MARIA DOLORSFOLGUEIRAS VILA, AINA , Pendent/Pendiente/Pending"
"1740080729-2245","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264207&any_academic=2024_25&idioma=cat&modalitat=p","PAGÈS NEBOT, ROGER"
"1740080731-2246","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264213&any_academic=2024_25&idioma=cat&modalitat=p","FERRÉ GRAU, CARMEN"
"1740080733-2247","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264214&any_academic=2024_25&idioma=cat&modalitat=p","SOLA MIRAVETE, MARIA ELENA"
"1740080736-2248","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254004&any_academic=2024_25&idioma=cat&modalitat=p","PUJOL BAJADOR, ISABELFIGUERAS SALVAT, MARÍA JOSEFA"
"1740080738-2249","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254001&any_academic=2024_25&idioma=cat&modalitat=p","RAMIREZ MONTESINOS, RAFAEL JUAN"
"1740080741-2250","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254009&any_academic=2024_25&idioma=cat&modalitat=p","JIMÉNEZ HERRERA, MARÍA FRANCISCA"
"1740080743-2251","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254003&any_academic=2024_25&idioma=cat&modalitat=p","VALLS FONAYET, FRANCESC"
"1740080745-2252","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254002&any_academic=2024_25&idioma=cat&modalitat=p","BARCELÓ PRATS, JOSEP"
"1740080748-2253","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254109&any_academic=2024_25&idioma=cat&modalitat=p","BAZO HERNÁNDEZ, LETICIA"
"1740080750-2254","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254007&any_academic=2024_25&idioma=cat&modalitat=p","RAVENTOS TORNER, ROSA DOLORES"
"1740080752-2255","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254005&any_academic=2024_25&idioma=cat&modalitat=p","ALMAGRO CARDENETE, MARIA YOLANDA"
"1740080755-2256","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254101&any_academic=2024_25&idioma=cat&modalitat=p","ORTEGA SANZ, LAURA"
"1740080757-2257","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254111&any_academic=2024_25&idioma=cat&modalitat=p","BAZO HERNÁNDEZ, LETICIA"
"1740080759-2258","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254008&any_academic=2024_25&idioma=cat&modalitat=p","BAZO HERNÁNDEZ, LETICIA"
"1740080762-2259","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254102&any_academic=2024_25&idioma=cat&modalitat=p","DE MOLINA FERNANDEZ, MARIA INMACULADA"
"1740080764-2260","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254103&any_academic=2024_25&idioma=cat&modalitat=p","RUBIO RICO, MARIA LOURDES"
"1740080767-2261","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254006&any_academic=2024_25&idioma=cat&modalitat=p","BURJALES MARTI, MARIA DOLORS"
"1740080769-2262","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254010&any_academic=2024_25&idioma=cat&modalitat=p","CASADÓ MARÍN, LINA CRISTINA"
"1740080771-2263","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254108&any_academic=2024_25&idioma=cat&modalitat=p","GONZÁLEZ JAUREGUI, RAÜL"
"1740080774-2264","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254110&any_academic=2024_25&idioma=cat&modalitat=p","RUBIO RICO, MARIA LOURDES"
"1740080776-2265","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254107&any_academic=2024_25&idioma=cat&modalitat=p","ROMEU FERRAN, MARTA"
"1740080778-2266","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254104&any_academic=2024_25&idioma=cat&modalitat=p","RUBIO RICO, MARIA LOURDES"
"1740080781-2267","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254112&any_academic=2024_25&idioma=cat&modalitat=p","RUBIO RICO, MARIA LOURDES"
"1740080783-2268","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254115&any_academic=2024_25&idioma=cat&modalitat=p","ESTEVE FERRAN, JESUS"
"1740080786-2269","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254105&any_academic=2024_25&idioma=cat&modalitat=p","AGUARÓN GARCÍA, MARÍA JESÚS"
"1740080788-2270","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254117&any_academic=2024_25&idioma=cat&modalitat=p","VALLS FONAYET, FRANCESC"
"1740080791-2271","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254114&any_academic=2024_25&idioma=cat&modalitat=p","CAROL MOYANO, GLORIA"
"1740080793-2272","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254113&any_academic=2024_25&idioma=cat&modalitat=p","AGUARÓN GARCÍA, MARÍA JESÚS"
"1740080797-2273","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254119&any_academic=2024_25&idioma=cat&modalitat=p","RAVENTOS TORNER, ROSA DOLORES"
"1740080799-2274","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254106&any_academic=2024_25&idioma=cat&modalitat=p","ORTEGA SANZ, LAURA"
"1740080801-2275","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254116&any_academic=2024_25&idioma=cat&modalitat=p","ROCA BIOSCA, MARIA ALBA"
"1740080804-2276","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254118&any_academic=2024_25&idioma=cat&modalitat=p","RODRIGO BARBERÁN, MIGUEL AGUSTÍN"
"1740080806-2277","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254120&any_academic=2024_25&idioma=cat&modalitat=p","DE MOLINA FERNANDEZ, MARIA INMACULADA"
"1740080808-2278","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254121&any_academic=2024_25&idioma=cat&modalitat=p","ROCA BIOSCA, MARIA ALBA"
"1740080811-2279","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254122&any_academic=2024_25&idioma=cat&modalitat=p","AGUARÓN GARCÍA, MARÍA JESÚS"
"1740080813-2280","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254123&any_academic=2024_25&idioma=cat&modalitat=p","BURJALES MARTI, MARIA DOLORS"
"1740080815-2281","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254301&any_academic=2024_25&idioma=cat&modalitat=p","AGUARÓN GARCÍA, MARÍA JESÚS"
"1740080818-2282","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254203&any_academic=2024_25&idioma=cat&modalitat=p","BAZO HERNÁNDEZ, LETICIA"
"1740080820-2283","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254202&any_academic=2024_25&idioma=cat&modalitat=p","AGUARÓN GARCÍA, MARÍA JESÚS"
"1740080822-2284","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254220&any_academic=2024_25&idioma=cat&modalitat=p","DUEÑAS RADA, JORGE MANUEL"
"1740080825-2285","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254208&any_academic=2024_25&idioma=cat&modalitat=p","ESMEL ESMEL, NEUS"
"1740080827-2286","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254212&any_academic=2024_25&idioma=cat&modalitat=p","CASADÓ MARÍN, LINA CRISTINA"
"1740080829-2287","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254205&any_academic=2024_25&idioma=cat&modalitat=p","BARCELÓ PRATS, JOSEP"
"1740080832-2288","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254206&any_academic=2024_25&idioma=cat&modalitat=p","FOLGUEIRAS VILA, AINABURJALES MARTI, MARIA DOLORS"
"1740080834-2289","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254207&any_academic=2024_25&idioma=cat&modalitat=p","PAGÈS NEBOT, ROGER"
